"group";"sex";"nationality";"age";"house_size";"A";"single";"married";"separated";"widowed";"divorced";"edu0";"edu1";"edu2";"edu3";"y";"p_score"
12;1;1;48;3;1;0;1;0;0;0;0;1;0;0;9,73431253328047;0,922779808148401
12;1;1;46;4;1;0;1;0;0;0;0;0;1;0;9,10647632061248;0,954263087552731
12;0;1;56;2;1;1;0;0;0;0;0;0;1;0;9,61099392308713;0,881223768951085
12;1;1;55;3;1;0;1;0;0;0;0;0;1;0;9,92475968781167;0,969494555903577
12;1;1;74;2;1;1;0;0;0;0;0;1;0;0;9,42356825877234;0,975391732051123
12;1;1;75;3;1;0;1;0;0;0;0;1;0;0;9,68461611274459;0,991289242473792
12;1;1;56;2;1;0;1;0;0;0;0;0;1;0;10,288795303659;0,951281553027371
12;1;1;33;1;1;1;0;0;0;0;0;0;0;1;10,2437739346193;0,759972721580027
12;0;1;42;1;1;1;0;0;0;0;0;0;0;1;10,964242198648;0,90762812111266
12;1;1;33;2;1;1;0;0;0;0;0;0;1;0;9,9227671671046;0,888891236212061
12;1;1;46;1;1;0;0;0;0;1;0;1;0;0;10,0454210484248;0,911706512035069
12;1;1;46;5;1;0;1;0;0;0;0;1;0;0;9,13826878650203;0,861598509444727
12;0;1;56;2;1;0;0;1;0;0;0;1;0;0;9,38859812686777;0,821041107059055
12;0;1;71;1;1;0;0;0;1;0;0;1;0;0;9,90448705286921;0,754121967598089
12;0;1;48;1;1;1;0;0;0;0;0;0;0;1;9,97734192110661;0,946469787587582
12;0;0;52;1;1;1;0;0;0;0;0;0;1;0;9,80211905814784;0,890660058362742
12;1;1;40;2;1;0;1;0;0;0;0;0;1;0;10,0607476787347;0,937806359583708
12;1;1;52;4;1;0;1;0;0;0;0;0;1;0;10,2000153856319;0,923954883484319
12;1;1;44;2;1;1;0;0;0;0;0;0;0;1;10,36933673055;0,887029334589744
12;0;1;56;4;1;0;1;0;0;0;0;0;1;0;10,2171443421601;0,920635290578954
12;1;1;52;5;1;0;1;0;0;0;0;1;0;0;9,16186265895881;0,866135030511861
12;1;1;31;3;1;0;1;0;0;0;0;1;0;0;9,66272440632564;0,728657563297772
12;1;1;38;2;1;0;0;0;1;0;0;1;0;0;8,36404201192206;0,813265040386823
12;0;1;52;1;1;1;0;0;0;0;0;0;1;0;9,78897416574737;0,940140403416618
12;1;1;70;2;1;0;1;0;0;0;0;0;1;0;9,96411217435256;0,994022083486402
12;1;1;41;6;1;0;1;0;0;0;0;0;0;1;9,74598868143365;0,950872457492774
12;1;1;37;3;1;0;1;0;0;0;0;0;1;0;9,89214569818306;0,962075750487799
12;0;1;76;2;1;0;0;1;0;0;0;0;1;0;9,97466026850149;0,938127873563265
12;0;1;51;3;1;0;1;0;0;0;0;0;0;1;10,1960079016282;0,959729374856542
12;1;1;74;3;1;0;1;0;0;0;0;0;1;0;10,0698067518526;0,994038332779915
12;1;1;66;2;1;0;1;0;0;0;0;0;1;0;10,1884158366659;0,990705691952199
12;1;0;30;5;0;0;1;0;0;0;0;0;1;0;9,22682868948099;0,773677960275069
12;1;1;46;4;1;0;1;0;0;0;0;1;0;0;9,42195100774643;0,790563060581696
12;1;1;68;2;1;0;1;0;0;0;0;1;0;0;10,5976675328248;0,926368768650437
12;1;1;71;3;1;0;1;0;0;0;0;1;0;0;9,62572280709256;0,988833000793605
12;1;0;63;3;1;0;1;0;0;0;0;1;0;0;8,96277604612029;0,980351695594566
12;1;0;41;4;1;0;1;0;0;0;0;0;0;1;9,38920357471825;0,917329680454044
12;1;1;48;5;1;0;1;0;0;0;0;0;1;0;8,62811513677529;0,919563940543541
12;1;1;40;3;1;1;0;0;0;0;0;0;1;0;10,0999904841055;0,933258943496417
12;0;1;46;3;1;0;1;0;0;0;0;0;1;0;9,84803356762571;0,96394508778117
12;1;1;50;2;1;0;1;0;0;0;0;1;0;0;9,29075224196247;0,838073200781233
12;1;1;37;3;1;0;1;0;0;0;0;0;1;0;9,22336627632154;0,962075750487799
12;0;1;71;2;1;0;0;0;1;0;0;1;0;0;9,64406894535721;0,844319144715795
12;1;1;72;2;1;0;1;0;0;0;0;0;1;0;10,5645246791778;0,993933245977873
12;1;1;72;5;1;0;1;0;0;0;0;1;0;0;9,08068716374931;0,987796695966595
12;1;1;49;2;1;0;1;0;0;0;0;1;0;0;9,37478078728714;0,876823661081003
12;0;1;73;4;1;0;0;0;1;0;0;1;0;0;9,17645261330883;0,848722710901561
12;1;1;36;2;1;0;1;0;0;0;0;0;0;1;10,0448134886266;0,951326376133788
12;1;0;41;1;0;1;0;0;0;0;0;0;1;0;8,91623773172148;0,733130599755939
12;1;1;66;2;1;0;1;0;0;0;0;1;0;0;8,87038206607014;0,917186582621752
12;1;1;63;4;1;0;1;0;0;0;0;0;1;0;10,2823896332516;0,98327528599927
12;1;1;50;4;1;0;1;0;0;0;0;1;0;0;9,09272732187144;0,803744957832057
12;1;1;63;3;1;0;1;0;0;0;0;1;0;0;9,52284919436298;0,986069388111093
12;1;1;54;4;1;0;1;0;0;0;0;1;0;0;8,27924052444832;0,765604198943543
12;1;1;45;4;1;0;1;0;0;0;0;1;0;0;9,81761837989178;0,790096723126015
12;0;1;43;3;1;0;1;0;0;0;0;1;0;0;10,1857801275778;0,793953341319851
12;0;1;54;1;1;0;0;0;0;1;0;0;0;1;9,96477078095303;0,940543511553748
12;0;1;65;2;1;0;1;0;0;0;0;0;1;0;10,4405460653745;0,885691134884392
12;1;1;52;5;1;0;1;0;0;0;0;1;0;0;9,84674711833052;0,866135030511861
12;1;1;72;1;1;1;0;0;0;0;0;1;0;0;9,81623978397185;0,959321019824219
12;1;1;81;2;1;0;1;0;0;0;0;0;1;0;9,24203281870867;0,983284518995048
12;1;1;60;1;1;1;0;0;0;0;0;1;0;0;9,70375530548238;0,927730301914424
12;1;0;27;1;1;0;0;0;0;1;0;1;0;0;9,66573784883256;0,642947227729156
12;1;1;66;2;1;0;1;0;0;0;0;1;0;0;9,84734039191313;0,917186582621752
12;1;1;45;3;1;0;1;0;0;0;0;0;1;0;9,50710606316101;0,963334176414884
12;1;1;69;2;1;0;1;0;0;0;0;0;0;1;11,4467785398976;0,976173234084354
12;1;1;57;2;1;0;1;0;0;0;0;0;1;0;9,8725127482367;0,972909133144551
12;1;1;46;1;1;0;0;0;0;1;0;0;1;0;9,0259366489779;0,970058662854217
12;1;1;42;4;1;0;1;0;0;0;0;0;1;0;9,42541334843638;0,90572894482679
12;0;1;74;1;1;0;0;0;1;0;0;1;0;0;8,88903257187474;0,724282316359589
12;1;1;42;5;1;0;1;0;0;0;0;1;0;0;7,9968782417413;0,874734747713302
12;1;0;48;5;0;0;1;0;0;0;0;0;1;0;9,38252140113904;0,793949805244715
12;1;1;38;4;1;0;1;0;0;0;0;0;0;1;10,5344806684812;0,939417921685904
12;0;1;61;3;1;0;0;1;0;0;0;1;0;0;9,36620387009234;0,8329296060162
12;0;1;42;1;1;1;0;0;0;0;0;1;0;0;9,9875069580397;0,817755070806951
12;0;1;70;3;1;0;0;0;1;0;0;1;0;0;8,6741969402259;0,840343391052678
12;1;1;66;2;1;0;1;0;0;0;0;0;1;0;9,88127602634132;0,990705691952199
12;0;1;80;1;1;0;0;0;1;0;0;0;1;0;10,286229773537;0,858803169191844
12;1;1;65;2;1;0;1;0;0;0;0;1;0;0;10,1075977806998;0,944782799453868
12;1;1;33;4;1;0;1;0;0;0;0;1;0;0;9,48276376335853;0,800159103362403
12;1;1;79;3;1;0;1;0;0;0;0;0;0;1;10,3648130101409;0,910037052416481
12;1;1;58;4;1;0;1;0;0;0;0;0;1;0;10,3419528400505;0,852120970324388
12;1;1;46;2;1;1;0;0;0;0;0;0;1;0;10,2194168880475;0,945383903561553
12;1;1;81;2;1;0;1;0;0;0;0;1;0;0;9,9511977685333;0,982385610545426
12;1;1;73;2;1;0;1;0;0;0;0;1;0;0;9,83127521860135;0,912330946965579
12;0;1;79;2;1;0;0;0;1;0;0;1;0;0;9,95107063943321;0,812579294450264
12;1;1;65;3;0;0;1;0;0;0;0;1;0;0;9,18824812550137;0,874241708563921
12;1;1;45;3;1;0;1;0;0;0;0;1;0;0;9,53834831589953;0,884777204424997
12;0;1;66;1;1;0;0;0;0;1;0;0;1;0;10,0431625346086;0,994669426035054
12;1;1;37;4;1;0;1;0;0;0;0;1;0;0;9,23294020403309;0,862360253152493
12;1;1;72;2;1;0;1;0;0;0;0;1;0;0;9,31391930125104;0,983312625028131
12;1;1;61;3;1;0;1;0;0;0;0;0;0;1;9,67438880418324;0,973217174481273
12;1;1;81;2;1;0;1;0;0;0;0;1;0;0;9,4834162920386;0,982385610545426
12;0;1;37;2;1;0;0;1;0;0;0;0;0;1;9,63475304126207;0,826487786551654
12;1;1;69;3;1;0;1;0;0;0;0;1;0;0;9,91190205113715;0,923178051335449
12;1;1;70;3;1;0;1;0;0;0;0;0;1;0;10,1018464870277;0,994332550625728
12;0;1;38;3;1;0;0;1;0;0;0;0;1;0;11,0454608319838;0,776450785994115
12;1;1;59;4;1;0;1;0;0;0;0;0;1;0;10,1499725601376;0,985986261639791
12;0;1;55;5;1;0;0;0;1;0;0;1;0;0;9,91143664412634;0,778312410135249
12;1;1;36;1;1;1;0;0;0;0;0;0;0;1;10,726324380659;0,790046212435395
12;1;1;38;3;1;0;1;0;0;0;0;0;0;1;10,0517159686127;0,891203500932551
12;1;1;75;2;1;0;1;0;0;0;0;1;0;0;10,0035440267528;0,974952673706708
12;1;1;38;4;1;0;1;0;0;0;0;0;1;0;9,99994426118863;0,91966663374487
12;1;1;57;3;1;0;1;0;0;0;0;0;1;0;9,64410134923919;0,986611066232819
12;1;1;64;3;1;0;1;0;0;0;0;0;1;0;10,1933734447921;0,940038385622783
12;0;1;26;2;1;1;0;0;0;0;0;0;1;0;9,96451993450121;0,624063585760211
12;1;1;55;4;1;0;1;0;0;0;0;0;1;0;10,072504325251;0,960839877515833
12;1;0;68;2;1;0;1;0;0;0;0;0;1;0;8,96016814831686;0,978783659910083
12;0;1;52;3;1;0;1;0;0;0;0;0;0;1;10,5145159134594;0,960297993269863
12;0;1;58;2;1;0;0;0;1;0;0;0;1;0;9,04522985191258;0,945560151266453
12;1;1;50;5;1;0;1;0;0;0;0;1;0;0;8,36304251165565;0,830892916857794
12;1;1;69;1;1;1;0;0;0;0;0;1;0;0;9,88328484521861;0,934851708481883
12;1;1;71;2;1;0;1;0;0;0;0;0;1;0;10,074326772221;0,994239510758603
12;1;1;33;2;1;0;1;0;0;0;0;0;1;0;9,08643865534935;0,902921222222684
12;0;1;39;2;1;1;0;0;0;0;0;0;1;0;10,0792878923398;0,868680421428897
12;1;1;39;3;0;0;1;0;0;0;0;0;0;1;9,57111799918868;0,820585750253801
12;0;1;41;4;1;0;1;0;0;0;0;0;1;0;9,52149480061311;0,877018555482551
12;0;1;58;1;1;1;0;0;0;0;0;0;1;0;9,40063009841931;0,976631204913594
12;0;1;77;1;0;0;0;0;1;0;0;1;0;0;9,50762618057066;0,803312808362344
12;1;1;67;2;1;0;1;0;0;0;0;1;0;0;9,65057184310288;0,979315645125436
13;1;1;43;3;1;0;1;0;0;0;0;0;0;1;10,6115507124567;0,907882208182476
13;1;1;69;2;1;0;1;0;0;0;0;1;0;0;10,0059538840806;0,863127279702965
13;1;1;73;3;1;0;1;0;0;0;0;1;0;0;9,95887495461569;0,985548603345691
13;0;1;81;1;1;0;0;0;1;0;0;0;1;0;10,4335862516457;0,890186761633954
13;0;1;45;3;1;0;0;0;1;0;0;1;0;0;9,17336513585129;0,776079256554382
13;1;1;43;3;1;0;1;0;0;0;0;1;0;0;9,83844520103068;0,830896603278188
13;1;1;74;5;1;0;1;0;0;0;0;0;1;0;10,2821408596011;0,993506951655271
13;1;1;67;2;0;0;1;0;0;0;0;0;1;0;8,52912176228151;0,966150474880434
13;1;1;80;2;1;0;1;0;0;0;0;0;1;0;10,5506606002734;0,985405152005012
13;1;1;48;2;1;0;1;0;0;0;0;1;0;0;10,0054723768035;0,910183686232778
13;1;1;34;4;1;0;1;0;0;0;0;0;0;1;9,87694799749712;0,92055288571388
13;1;1;81;1;1;0;0;0;1;0;0;1;0;0;9,93144312854946;0,936974465027844
13;0;1;67;2;0;0;0;0;1;0;0;0;0;1;9,67184969339632;0,856894138746176
13;1;1;32;2;1;1;0;0;0;0;0;0;0;1;10,2100895098404;0,804329795999982
13;1;1;68;3;1;0;1;0;0;0;0;1;0;0;9,56874881254107;0,942536460885699
13;0;1;31;2;1;1;0;0;0;0;0;0;1;0;9,96849471368856;0,779384362180138
13;0;1;67;1;0;0;0;0;0;1;0;1;0;0;8,70896990698095;0,866115225260753
13;0;1;76;1;1;1;0;0;0;0;0;0;1;0;9,882876598632;0,956247205060127
13;0;1;58;3;1;0;1;0;0;0;0;0;1;0;10,6737925141369;0,961149273873077
13;1;1;48;4;1;0;1;0;0;0;0;0;1;0;10,0912940395607;0,977667503315824
13;0;1;42;2;1;0;0;0;0;1;0;0;1;0;9,92102517301249;0,84791706905315
13;0;1;81;1;1;0;0;0;1;0;0;1;0;0;9,87898992093573;0,889147216691331
13;0;1;81;1;0;0;0;0;1;0;1;0;0;0;9,23004495525052;0,595909999290839
13;0;1;38;3;1;0;0;0;0;1;0;0;1;0;9,10692241277769;0,873071124575202
13;0;1;58;2;0;0;0;0;1;0;0;1;0;0;8,35999342347408;0,626503991057134
13;1;1;81;2;1;0;1;0;0;0;0;0;1;0;10,4387520981791;0,983284518995048
13;1;1;32;1;1;1;0;0;0;0;0;0;1;0;10,103403417731;0,763168123199794
13;0;1;60;2;1;0;0;0;0;1;0;0;1;0;9,61063658902047;0,955725382747184
13;1;1;66;2;1;0;1;0;0;0;0;1;0;0;9,87182487219932;0,917186582621752
13;0;1;81;1;1;0;0;0;1;0;0;1;0;0;9,47508641314491;0,889147216691331
13;1;0;33;4;1;0;1;0;0;0;0;0;1;0;9,99104044954399;0,880075684586922
13;0;1;65;2;0;0;1;0;0;0;0;0;1;0;10,5105683639004;0,885691134884392
13;1;1;34;1;0;1;0;0;0;0;0;0;0;1;9,98225252117178;0,753590606439387
13;0;1;80;2;1;0;0;0;1;0;0;0;1;0;10,0271790247314;0,902167179546249
13;1;1;77;4;1;0;1;0;0;0;0;1;0;0;9,37852919719308;0,991042727709821
13;1;1;68;2;1;0;1;0;0;0;1;0;0;0;9,41713771541644;0,927600385687702
13;1;1;66;2;1;0;1;0;0;0;0;1;0;0;10,639231152473;0,917186582621752
13;1;1;81;2;1;0;1;0;0;0;0;1;0;0;9,59795827326679;0,982385610545426
13;1;1;40;4;1;0;1;0;0;0;0;1;0;0;9,15049805279998;0,874942948338058
13;1;1;76;1;1;0;0;0;1;0;0;0;0;1;10,7762442823866;0,950308015417058
13;0;1;71;1;1;0;0;0;1;0;0;0;1;0;9,81923600008854;0,960522212529815
13;1;1;58;4;1;0;1;0;0;0;1;0;0;0;9,46687227663567;0,867826617986147
13;0;0;49;2;0;0;0;1;0;0;0;0;0;1;9,04349838599123;0,787855976056935
13;1;1;58;1;1;0;0;0;1;0;0;1;0;0;9,30864606076031;0,864116057594599
13;1;1;33;3;1;0;1;0;0;0;0;0;1;0;9,65634298998269;0,898376855580231
13;1;1;65;2;1;0;1;0;0;0;0;1;0;0;10,1418480695239;0,944782799453868
13;1;1;77;2;1;0;1;0;0;0;0;1;0;0;9,44851702426144;0,95763790261945
13;1;1;81;2;1;0;1;0;0;0;0;1;0;0;9,97046060763329;0,982385610545426
13;0;1;41;3;1;0;1;0;0;0;0;1;0;0;9,64114828775614;0,802472079813992
13;1;1;67;2;1;0;1;0;0;0;0;0;1;0;10,3008532823876;0,966150474880434
13;1;1;51;4;1;0;1;0;0;0;0;1;0;0;9,36443390731358;0,798239498409886
13;1;1;67;3;1;0;1;0;0;0;0;1;0;0;9,6004210780406;0,952551583049935
13;0;1;42;4;0;0;0;1;0;0;0;1;0;0;9,02872256749047;0,753802551954299
13;1;1;76;3;1;0;1;0;0;0;0;0;1;0;9,96168570343989;0,993435693549221
13;1;1;67;2;1;0;1;0;0;0;0;0;1;0;10,3080188914842;0,966150474880434
13;0;1;56;1;1;0;0;0;1;0;0;0;1;0;10,2441296546003;0,972518757831377
13;1;1;48;3;1;0;1;0;0;0;0;1;0;0;10,0313749225881;0,922779808148401
13;1;0;33;3;1;1;0;0;0;0;0;0;1;0;10,0536063053445;0,897270645074155
13;0;1;48;2;1;0;0;0;1;0;0;1;0;0;9,76514460291438;0,748864500581939
13;1;1;64;2;1;0;1;0;0;0;0;0;0;1;10,4644167632684;0,981091075509738
13;1;1;32;1;1;1;0;0;0;0;0;1;0;0;9,21761385594268;0,787425773160407
14;0;1;69;1;0;1;0;0;0;0;0;1;0;0;9,02328764080633;0,822033722476117
14;1;1;51;4;1;0;1;0;0;0;0;0;1;0;9,36247759759282;0,919956549811441
14;1;1;81;1;1;0;0;0;1;0;0;0;1;0;10,329571947847;0,98409730040527
14;1;1;53;3;1;0;1;0;0;0;0;1;0;0;9,22562299550734;0,830688998552199
14;0;1;47;3;1;0;0;0;1;0;0;0;0;1;9,81164634887055;0,899321774139574
14;0;1;55;1;1;1;0;0;0;0;0;0;1;0;10,1993981774012;0,965567330397924
14;0;1;57;1;1;1;0;0;0;0;0;0;1;0;10,1337655927509;0,97480278697127
14;0;1;59;2;1;0;1;0;0;0;0;1;0;0;9,32960379309886;0,795240457553127
14;0;1;70;1;1;0;0;0;1;0;0;0;1;0;10,3790693448615;0,970822901840504
14;1;1;79;2;1;0;1;0;0;0;0;1;0;0;9,71751935482198;0,980138429633849
14;0;1;77;1;1;0;0;0;1;0;1;0;0;0;9,91368537751257;0,631747374406286
14;1;1;45;5;1;1;0;0;0;0;0;0;0;1;10,0492099568818;0,903485455497002
14;1;1;45;4;1;0;1;0;0;0;0;1;0;0;9,74530096136418;0,790096723126015
14;1;1;62;1;1;0;0;0;0;1;0;0;1;0;8,01928379291679;0,983862507203851
15;1;1;61;2;1;0;1;0;0;0;0;0;1;0;10,0701877284271;0,98998430189067
15;0;1;49;3;0;0;1;0;0;0;0;1;0;0;9,3437780102059;0,732537527321665
15;0;1;51;2;1;0;0;0;0;1;0;0;1;0;10,121765954983;0,976372404771186
15;1;1;60;2;1;0;1;0;0;0;0;1;0;0;10,3800322423252;0,862860576074332
15;0;1;77;4;1;0;0;0;1;0;0;1;0;0;9,83589370196288;0,834248475817208
15;1;1;48;4;1;0;1;0;0;0;0;0;1;0;10,4774489284254;0,977667503315824
15;1;1;38;3;1;0;1;0;0;0;0;1;0;0;10,1727934797398;0,869339173177023
15;1;1;48;3;1;0;1;0;0;0;0;0;1;0;9,77135201040173;0,979850264484148
15;1;1;49;5;1;0;1;0;0;0;0;0;0;1;9,81447417305801;0,954000683547027
15;1;1;60;2;1;0;1;0;0;0;0;1;0;0;9,76579513369411;0,862860576074332
15;1;1;36;4;0;0;1;0;0;0;0;1;0;0;9,27617269859886;0,862520787940823
15;1;0;36;1;0;0;1;0;0;0;0;0;1;0;10,0411603576612;0,78087020172375
15;1;0;45;1;1;0;1;0;0;0;0;0;0;1;9,77417581605579;0,894512372138142
15;1;1;77;3;1;0;1;0;0;0;0;1;0;0;9,02376980089281;0,987574662774164
15;0;1;54;2;1;0;0;1;0;0;0;1;0;0;9,49195406927788;0,808722963815823
15;0;1;75;1;0;0;0;0;1;0;0;1;0;0;9,00883599576545;0,835509791007378
15;1;1;51;3;1;0;0;0;0;1;0;0;1;0;10,2865176827112;0,950596434291782
15;0;1;29;1;0;1;0;0;0;0;0;0;0;1;9,56057461908493;0,571443497224488
15;1;1;34;1;1;0;0;1;0;0;0;0;1;0;9,98511362141607;0,803847481348755
15;1;1;60;4;1;0;1;0;0;0;0;1;0;0;9,60259865259706;0,932941775564975
15;1;1;50;5;1;0;1;0;0;0;0;0;1;0;9,68965468880932;0,93734378739569
15;1;1;53;5;1;0;1;0;0;0;0;1;0;0;9,54457200531957;0,901376204836655
15;0;1;54;2;0;0;1;0;0;0;0;0;1;0;8,63052187672324;0,824595108456963
15;0;1;64;1;1;0;0;0;1;0;0;0;1;0;10,0233572983865;0,982464742711011
15;1;1;59;2;0;0;0;0;0;1;1;0;0;0;9,98432994038023;0,882139181474263
15;1;1;55;3;1;0;1;0;0;0;0;0;1;0;9,81142708668691;0,969494555903577
15;1;1;48;3;0;0;1;0;0;0;0;1;0;0;9,27392531360129;0,922779808148401
15;0;1;81;1;1;0;0;0;1;0;0;1;0;0;8,9690328500343;0,889147216691331
15;1;1;77;2;1;0;1;0;0;0;0;1;0;0;9,90880671417951;0,95763790261945
15;0;1;70;5;1;0;0;0;1;0;0;1;0;0;9,43422650430885;0,867384708560249
15;1;1;29;3;0;0;1;0;0;0;0;1;0;0;7,01311579453996;0,623248751587771
15;1;1;74;2;1;0;1;0;0;0;0;1;0;0;9,58681140701326;0,985356667673745
15;1;1;57;4;1;0;1;0;0;0;0;0;0;1;10,3408905077358;0,92069944713044
15;1;1;56;1;1;1;0;0;0;0;0;0;1;0;9,74443320268052;0,902533969973817
15;1;1;61;4;1;0;1;0;0;0;0;0;0;1;10,1356463441773;0,937744344375912
15;1;1;69;1;1;1;0;0;0;0;0;1;0;0;9,58582725656466;0,934851708481883
15;1;1;60;2;1;0;1;0;0;0;0;0;1;0;8,41803561988302;0,993363260896563
15;0;1;58;3;1;0;0;0;1;0;0;0;1;0;9,67570827281739;0,955902936176791
15;1;1;40;2;1;0;1;0;0;0;0;0;1;0;10,4150728877483;0,937806359583708
15;1;1;79;1;0;0;0;0;1;0;1;0;0;0;8,86403999703599;0,865072812558424
15;1;1;81;2;1;0;1;0;0;0;0;1;0;0;9,80536007472204;0,982385610545426
15;0;1;45;2;1;0;0;0;0;1;0;0;1;0;9,77322699517878;0,921850673758864
15;0;1;48;5;0;0;1;0;0;0;0;1;0;0;9,67045148119767;0,742872828296069
15;1;1;77;2;1;0;1;0;0;0;0;1;0;0;8,76060984757;0,95763790261945
15;0;1;37;2;1;1;0;0;0;0;0;0;1;0;9,52085967808637;0,868997970222902
15;1;1;66;2;1;0;1;0;0;0;0;1;0;0;9,60768369886152;0,917186582621752
15;0;1;79;1;1;0;0;0;1;0;0;0;1;0;9,49694686620103;0,891239801115048
15;1;1;55;3;1;0;1;0;0;0;0;0;1;0;10,0075096729425;0,969494555903577
15;0;1;66;1;1;0;0;0;0;1;0;0;1;0;10,297992820408;0,994669426035054
15;1;1;72;2;1;0;1;0;0;0;0;0;1;0;9,56324822934567;0,993933245977873
15;1;1;66;2;1;0;1;0;0;0;0;1;0;0;9,71446358448115;0,917186582621752
15;0;1;81;1;1;0;0;0;1;0;0;1;0;0;9,96382978154229;0,889147216691331
15;1;1;48;3;1;0;1;0;0;0;0;0;1;0;10,1305788568094;0,979850264484148
15;1;1;53;4;1;0;1;0;0;0;0;0;1;0;9,98163548949562;0,822015855523756
15;0;1;40;2;1;0;1;0;0;0;0;0;1;0;10,0624551836318;0,878969107911297
15;1;1;58;1;1;0;0;0;1;0;0;0;0;1;10,9067629943777;0,939520729242378
15;0;1;32;1;1;1;0;0;0;0;0;0;1;0;9,5566214867309;0,750971455988505
15;0;1;81;1;1;0;0;0;1;0;0;0;1;0;10,1451387754061;0,890186761633954
15;1;1;48;1;1;1;0;0;0;0;0;0;0;1;9,41832967551871;0,902088480049325
15;1;1;64;2;1;0;1;0;0;0;0;1;0;0;10,044205559475;0,935332708193388
15;1;1;64;1;1;1;0;0;0;0;0;1;0;0;8,06085575293432;0,928351096939412
15;1;1;60;3;1;0;1;0;0;0;0;0;1;0;10,398778129915;0,994737066706783
15;0;1;45;1;1;0;1;0;0;0;0;0;1;0;10,1001228439695;0,909056291027781
15;0;1;71;1;1;0;0;1;0;0;0;0;0;1;9,75260652157649;0,903525040680875
15;0;1;63;3;1;0;0;0;1;0;0;1;0;0;9,12369256525051;0,823287311756804
15;0;1;48;3;1;0;1;0;0;0;0;0;1;0;10,8506738411468;0,955058475302949
15;1;1;80;2;1;0;1;0;0;0;0;0;1;0;9,53203732325688;0,985405152005012
15;0;1;64;1;1;0;0;0;0;1;0;0;1;0;9,41344446795267;0,993524514967182
15;1;1;52;3;1;0;1;0;0;0;0;0;1;0;10,0881397246684;0,933893620420611
15;0;1;59;1;1;1;0;0;0;0;0;0;0;1;9,62158872484008;0,89693253611251
15;1;1;34;3;1;1;0;0;0;0;0;0;1;0;9,63379091611166;0,892808391302123
15;0;1;71;2;1;0;0;0;0;1;0;0;0;1;10,4601274884414;0,923783577440417
15;0;1;81;2;0;0;0;0;1;0;0;1;0;0;9,20960676965579;0,748471194894426
15;0;1;81;1;1;0;0;0;1;0;0;1;0;0;9,13162178726478;0,889147216691331
15;1;1;79;2;1;0;1;0;0;0;0;1;0;0;9,91485601943807;0,980138429633849
15;1;1;74;2;1;0;1;0;0;0;0;1;0;0;9,79868243817;0,985356667673745
15;1;1;47;4;1;0;1;0;0;0;0;1;0;0;9,27413133094627;0,817139482859757
15;0;1;62;2;1;0;0;0;0;1;0;1;0;0;10,2512058385497;0,881037195615464
