"Method","RBPMean","RBPMedian","ARBPMean","ARBPMedian","RMSEMean","RMSEPMedian"
"ERX_AIPW",4.84372377319418,-0.212291795331515,17.8031346180076,12.184450436631,39.5611220077781,31.2401355710895
"EXM_AIPW",9.05113197053929,2.15788353591803,19.739933769247,10.0858048755574,36.522463276093,26.4577015729456
"EXR_AIPW",-37.8922943157351,-41.1342245066252,38.7454334345659,41.1342245066252,47.8722800498102,47.144756663114
"EXX_AIPW",4.91486008450148,-0.441367138354737,17.8390248428617,11.8624790300284,39.2031984235897,30.5708821508641
"MEE_AIPW",6.97488370598653,8.43388849741829,29.923475497229,18.9483602819976,99.9632782748406,79.8001957120879
"MER_AIPW",-41.6810949945615,-44.5393960159289,41.7490387799079,44.5393960159289,47.9184204244666,48.4545042211451
"MEX_AIPW",5.93741246475858,-0.116287473558604,17.2721016178045,12.3309302628734,38.3663619655557,31.3968708911328
"MME_AIPW",7.63072919688044,12.084191459763,30.0032893110156,19.9976877870569,97.7736764600867,80.124714544116
"MMR_AIPW",-41.2466378407907,-44.7752666354099,41.6360775031274,44.7752666354099,47.9167507339505,48.7410951678716
"MMX_AIPW",6.30772680065822,0.670825008314453,17.967132021032,12.5262115233435,38.9757042679361,31.4213844646431
"MRE_AIPW",4.97111970843467,8.8604874700262,27.6017161246502,20.012139716099,91.8850596176437,75.7712491319777
"MRR_AIPW",-38.8698114593293,-42.3626847132691,39.5166066303855,42.3626847132691,46.0926543236855,46.6389655384271
"MRX_AIPW",4.18436793917293,-1.40857303905872,17.5735995769334,13.4584272689417,37.5682652353816,30.5077028148024
"MXE_AIPW",6.15307325236377,9.79246149171412,28.2227025670621,19.8300840273455,92.4935063684905,76.2786285978317
"MXR_AIPW",-38.5352609126692,-41.976229452919,39.1982642691651,41.976229452919,45.8029550106446,46.1480742383093
"MXX_AIPW",4.18453117248563,-2.01194694920802,17.6390540961063,13.479277950388,37.2104840188721,30.1376858947431
"REE_AIPW",7.40958515789688,7.78815347377464,30.2516191217875,19.0093219812053,100.086656459943,79.5962948313153
"REM_AIPW",7.8236431140808,-0.0679532494013649,18.2687239692422,10.4195378472805,33.5190437696505,25.259748112117
"REX_AIPW",6.37241921999074,0.00319370040418818,17.8531033829319,13.3905201272438,38.4501654013498,31.3072404585668
"RME_AIPW",7.80503919124687,13.0288619366951,30.2355098206423,21.4443088159365,97.7791718362238,80.4751219819409
"RMM_AIPW",8.17326003057452,0.210330007981615,19.300006058942,10.8107432651646,34.5142555020319,25.5739313730189
"RMX_AIPW",6.48579107216065,-0.555731885217228,18.2471595755861,13.1547549911574,38.6555490764631,31.3953916477364
"RRE_AIPW",4.41563140635068,8.91705431620166,27.7079057340818,20.1626581681692,91.9389602846894,76.1456623864199
"RRM_AIPW",6.96587636600738,-1.0372980623104,18.8814598899758,12.1419870729295,33.9821949921201,25.3436951727733
"RRX_AIPW",3.64051239666633,-2.87229559675198,17.8426709577144,13.4120598076708,37.3110140322758,30.4816164700429
"RXE_AIPW",5.13689345001225,9.92537794671427,28.0057920242767,20.7047009793244,92.5471361540888,76.6723826646486
"RXM_AIPW",7.31008823107749,-0.848034651653752,18.9481575059342,12.0001643650515,34.1508817661765,25.360568232812
"RXX_AIPW",3.16346252835762,-3.06240073048844,17.8494044859709,12.4677399902794,36.9894595200914,30.2801151728691
"XEE_AIPW",7.30968955285941,8.22289052587487,30.3619326161803,19.9332263885685,99.4411546525972,79.9368880152954
"XEM_AIPW",7.72109380270641,0.506760664691251,18.2484387960806,10.3300715921901,35.7011531547562,27.368108425749
"XER_AIPW",-41.3156490976677,-44.5433316783488,41.6612661407991,44.5433316783488,49.3317147516067,49.2814812482476
"XME_AIPW",7.82944403298896,12.6734236506765,30.7914000663647,21.3250053932172,97.5132012451092,79.654886559446
"XMM_AIPW",8.19621860483059,0.225116580654464,19.718957738792,10.1940053292754,36.9417486034866,28.1766317639633
"XMR_AIPW",-41.0254644488219,-45.318455632362,41.6085009889769,45.318455632362,49.1905210247218,49.8668964071284
"XRE_AIPW",5.87622772922716,10.3897151495208,28.3864354801594,20.3672503653639,91.8871635056768,75.324327362344
"XRM_AIPW",8.41959899424549,1.22184477784939,19.3784550875949,9.80687064597589,36.2139965038474,27.3752961174529
"XRR_AIPW",-37.9599193692455,-41.6130677112287,39.0066070338492,41.6130677112287,46.8483253188886,47.0770699661188
"XXE_AIPW",6.84646042730584,10.8366420439644,28.9130084543657,20.5064665778379,92.7067556701037,75.9966855483391
"XXM_AIPW",9.01419023346554,1.16436502016459,19.582842384384,10.2830870772621,36.5304859852928,27.6797622017643
"XXR_AIPW",-37.8738541174656,-41.8285126508123,38.9111512633583,41.8285126508123,46.8310806413196,47.1372728723583
"Dir_tau",-6.49773073175739,-1.71215639736466,19.0834312833528,10.9716601712753,211.156140479535,161.237762463956
