"Method","RBPMean","RBPMedian","ARBPMean","ARBPMedian","RMSEMean","RMSEPMedian"
"MME_AIPW",9.15755233306105,7.82338250109885,27.9804403398392,18.0365553264222,93.059174932199,66.3516624537273
"MMR_AIPW",-42.0298927592474,-46.9664557374974,45.1954407547099,47.3634564853368,50.3242931374608,50.6466314403797
"MMX_AIPW",1.23897929548242,-7.4197381392608,19.1474557481625,12.1545863121656,37.5739993499738,29.3936473344186
"MRE_AIPW",8.36215049710558,5.65397349807879,26.6054442125366,16.6658155229896,87.7574035077098,62.2358612275825
"MRR_AIPW",-38.6616914573661,-43.7885954965685,42.7152743658656,44.4592986031381,47.9179620726093,47.8444022721743
"MRX_AIPW",1.52468127707103,-7.21427007836734,19.1086192540709,11.7591735242165,36.646803803708,28.4056019165388
"MXE_AIPW",8.6690523078808,6.80094782649481,27.1518899300519,16.8479854974972,89.8978130244513,63.8608412934368
"MXR_AIPW",-40.0332909204386,-45.1613006967078,43.7654877901394,45.3789759640522,48.8990703522467,49.225000544308
"MXX_AIPW",1.23586433226653,-7.14513287180221,19.1746706373333,11.7124473779684,36.7412280533455,28.7528822717349
"REE_AIPW",9.66412071990206,3.60097496099987,26.1415668032733,16.6221617004598,90.4097759933287,66.2723627645417
"REM_AIPW",9.95165142875746,1.16230471241217,18.4671192934513,8.00031832792806,31.2354479995949,20.603110953913
"REX_AIPW",1.14723880537694,-7.30190913877933,19.1935518305198,11.9448443880129,37.4169351099179,29.5331543004036
"RME_AIPW",9.14196668050613,7.74380853362658,27.6846255156571,18.1940361016138,92.8586564225456,66.4275398271382
"RMM_AIPW",9.86877915208587,1.02632989945425,18.9806704258588,8.68473214727774,31.5122193030785,20.7777930437752
"RMX_AIPW",1.22154562503623,-6.646305642576,19.0924343061328,11.4555109337843,37.2928242099632,29.2980683234076
"RRE_AIPW",7.71667638669321,5.71186310678171,26.2442430815169,17.0734294295139,87.5980421562684,62.5624022729096
"RRM_AIPW",8.90406060551553,0.0511695809910029,18.763518115979,8.5338002734586,31.2187207097613,20.5277788980163
"RRX_AIPW",0.87242906976612,-7.31774814740544,19.2260601266,11.9215171992413,36.4572152804014,28.2568415491136
"RXE_AIPW",8.35367029991684,6.87970444905195,26.8515967605804,18.1545189014774,89.7720079759689,64.0254143772159
"RXM_AIPW",9.33915172466734,0.621280687716895,18.8866018762206,9.1204348981158,31.3873966186134,20.7069927787205
"RXX_AIPW",0.919859661754384,-7.00353424520373,19.1931435392951,11.8640660341939,36.5643971351887,28.5292806448116
"XEE_AIPW",9.75381441138241,3.40965631022721,26.6592548781445,16.2826659732634,90.0878675062986,65.633737222466
"XEM_AIPW",10.0408158379828,0.779443318260935,18.8358019440841,8.30260869884803,33.3805444747235,22.9106337609302
"XER_AIPW",-41.8388968551353,-46.5532678914652,45.4589079227205,47.4279595709854,51.3696212294181,51.4509219704678
"XME_AIPW",9.19221168705149,7.08851709705924,28.315799883327,18.2823665007181,92.5899562097976,65.4719453386774
"XMM_AIPW",9.91979922211782,0.663016261593777,19.7555139611077,9.09022317788147,33.7272564616512,23.2190801288164
"XMR_AIPW",-42.0577493555311,-47.9510379281076,45.6765200496156,48.0869129922595,51.5149926988978,51.9060272294255
"XRE_AIPW",8.33470571092418,5.43447972908305,26.8057571663753,17.9910204695971,87.4620835588454,61.7425353886137
"XRM_AIPW",9.52572470677091,0.845795698825598,19.4954939221594,8.91789890028339,33.2890740801576,22.7668888391429
"XRR_AIPW",-38.6327835660498,-44.4893308333782,43.1077959477105,44.6802387642097,49.117399345856,48.8074595861821
"XXE_AIPW",8.7144850613133,6.22863788091183,27.4242828636241,17.745861461509,89.6599863475858,63.2755533916137
"XXM_AIPW",9.70260304726002,1.09090670025848,19.5852876607084,8.80739450706241,33.5348942106334,23.0821001777745
"XXR_AIPW",-40.0158139126311,-45.4113689779966,44.1690001853156,45.9793469221643,50.1462316421408,50.0365700367063
"Dir_tau",1.13028949461755,-2.58741390242095,17.9425446557042,10.9123110970511,202.798741670698,168.868166119132
